2025-11-03 01:26:25.343 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Identified candidate component class: file [/Users/yangyang/Desktop/pro/taihe/taihe_java/aifengshui/backcentral/target/classes/com/cn/taihe/back/user/mapper/UserPasswordResetMapper.class]
2025-11-03 01:26:25.344  WARN 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Skipping MapperFactoryBean with name 'userMapper' and 'com.cn.taihe.back.user.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2025-11-03 01:26:25.344  WARN 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Skipping MapperFactoryBean with name 'userPasswordResetMapper' and 'com.cn.taihe.back.user.mapper.UserPasswordResetMapper' mapperInterface. Bean already defined with the same name!
2025-11-03 01:26:25.344 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'categoryMapper' and 'com.cn.taihe.back.category.mapper.CategoryMapper' mapperInterface
2025-11-03 01:26:25.346 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'categoryMapper'.
2025-11-03 01:26:25.346 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'dateMapper' and 'com.cn.taihe.back.category.mapper.DateMapper' mapperInterface
2025-11-03 01:26:25.346 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'dateMapper'.
2025-11-03 01:26:25.346 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'productMapper' and 'com.cn.taihe.back.product.mapper.ProductMapper' mapperInterface
2025-11-03 01:26:25.347 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'productMapper'.
2025-11-03 01:26:25.347 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'changeLogMapper' and 'com.cn.taihe.back.suppliers.mapper.ChangeLogMapper' mapperInterface
2025-11-03 01:26:25.348 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'changeLogMapper'.
2025-11-03 01:26:25.348 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'contactMapper' and 'com.cn.taihe.back.suppliers.mapper.ContactMapper' mapperInterface
2025-11-03 01:26:25.349 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'contactMapper'.
2025-11-03 01:26:25.349 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'evaluationMapper' and 'com.cn.taihe.back.suppliers.mapper.EvaluationMapper' mapperInterface
2025-11-03 01:26:25.349 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'evaluationMapper'.
2025-11-03 01:26:25.349 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'supplierCertificateMapper' and 'com.cn.taihe.back.suppliers.mapper.SupplierCertificateMapper' mapperInterface
2025-11-03 01:26:25.350 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'supplierCertificateMapper'.
2025-11-03 01:26:25.350 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'supplierMapper' and 'com.cn.taihe.back.suppliers.mapper.SupplierMapper' mapperInterface
2025-11-03 01:26:25.351 DEBUG 50642 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'supplierMapper'.
2025-11-03 01:26:25.739  INFO 50642 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-11-03 01:26:25.741  INFO 50642 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$71230b84] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-11-03 01:26:25.753  INFO 50642 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-11-03 01:26:25.761  INFO 50642 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-11-03 01:26:25.883  INFO 50642 --- [main] c.a.d.s.b.a.DruidDataSourceAutoConfigure : Init DruidDataSource
2025-11-03 01:26:26.558  INFO 50642 --- [main] com.alibaba.druid.pool.DruidDataSource   : {dataSource-1} inited
2025-11-03 01:26:26.722  INFO 50642 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-03 01:26:26.789  INFO 50642 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 5.4.25.Final
2025-11-03 01:26:26.945  INFO 50642 --- [main] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-03 01:26:27.152  INFO 50642 --- [main] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-03 01:26:28.275  INFO 50642 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-03 01:26:28.285  INFO 50642 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-03 01:26:28.590 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectPageList
2025-11-03 01:26:28.624 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectByParentId
2025-11-03 01:26:28.625 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectDisplayTree
2025-11-03 01:26:28.625 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectCategoryPath
2025-11-03 01:26:28.626 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.updateDisplayStatus
2025-11-03 01:26:28.626 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.logicDelete
2025-11-03 01:26:28.628 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.batchUpdateSort
2025-11-03 01:26:28.629 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.countByLevel
2025-11-03 01:26:28.630 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.checkNameExists
2025-11-03 01:26:28.630 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectChildrenCount
2025-11-03 01:26:28.645 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.updateById
2025-11-03 01:26:28.647 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectChildrenByParentId
2025-11-03 01:26:28.648 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.logicalDeleteById
2025-11-03 01:26:28.648 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.countByNameAndParentId
2025-11-03 01:26:28.648 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.countByNameAndNullParent
2025-11-03 01:26:28.648 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.countByNameAndParentIdExcludeSelf
2025-11-03 01:26:28.649 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.countByNameAndNullParentExcludeSelf
2025-11-03 01:26:28.677 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.insert
2025-11-03 01:26:28.683 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.delete
2025-11-03 01:26:28.685 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.deleteByMap
2025-11-03 01:26:28.687 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.deleteById
2025-11-03 01:26:28.689 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.deleteBatchIds
2025-11-03 01:26:28.696 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.update
2025-11-03 01:26:28.699  WARN 50642 --- [main] c.b.m.core.injector.AbstractMethod       : [com.cn.taihe.back.category.mapper.CategoryMapper.updateById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.UpdateById]
2025-11-03 01:26:28.700 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectById
2025-11-03 01:26:28.702 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectBatchIds
2025-11-03 01:26:28.704 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectByMap
2025-11-03 01:26:28.710 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectOne
2025-11-03 01:26:28.715 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectCount
2025-11-03 01:26:28.719 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectMaps
2025-11-03 01:26:28.722 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectMapsPage
2025-11-03 01:26:28.726 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectObjs
2025-11-03 01:26:28.729 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectList
2025-11-03 01:26:28.732 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.category.mapper.CategoryMapper.selectPage
2025-11-03 01:26:28.732 DEBUG 50642 --- [main] c.b.m.e.s.MybatisSqlSessionFactoryBean   : Parsed mapper file: 'file [/Users/yangyang/Desktop/pro/taihe/taihe_java/aifengshui/backcentral/target/classes/mapper/CategoryMapper.xml]'
2025-11-03 01:26:28.745 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectChangeLogsByCondition
2025-11-03 01:26:28.746 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectChangeLogsByMapCondition
2025-11-03 01:26:28.746 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.batchInsertChangeLogs
2025-11-03 01:26:28.746 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.batchDeleteBySupplierIds
2025-11-03 01:26:28.747 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectRecentChangeLogs
2025-11-03 01:26:28.751 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.insert
2025-11-03 01:26:28.754 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.delete
2025-11-03 01:26:28.755 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.deleteByMap
2025-11-03 01:26:28.757 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.deleteById
2025-11-03 01:26:28.759 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.deleteBatchIds
2025-11-03 01:26:28.762 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.update
2025-11-03 01:26:28.764 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.updateById
2025-11-03 01:26:28.765 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectById
2025-11-03 01:26:28.766 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectBatchIds
2025-11-03 01:26:28.768 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectByMap
2025-11-03 01:26:28.771 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectOne
2025-11-03 01:26:28.772 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectCount
2025-11-03 01:26:28.775 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectMaps
2025-11-03 01:26:28.777 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectMapsPage
2025-11-03 01:26:28.779 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectObjs
2025-11-03 01:26:28.781 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectList
2025-11-03 01:26:28.783 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ChangeLogMapper.selectPage
2025-11-03 01:26:28.783 DEBUG 50642 --- [main] c.b.m.e.s.MybatisSqlSessionFactoryBean   : Parsed mapper file: 'file [/Users/yangyang/Desktop/pro/taihe/taihe_java/aifengshui/backcentral/target/classes/mapper/ChangeLogMapper.xml]'
2025-11-03 01:26:28.791 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectContactsByCondition
2025-11-03 01:26:28.791 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectContactsByMapCondition
2025-11-03 01:26:28.792 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.batchInsertContacts
2025-11-03 01:26:28.792 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.batchDeleteContacts
2025-11-03 01:26:28.793 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.batchDeleteBySupplierIds
2025-11-03 01:26:28.793 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.updatePrimaryStatus
2025-11-03 01:26:28.797 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.insert
2025-11-03 01:26:28.799 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.delete
2025-11-03 01:26:28.802 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.deleteByMap
2025-11-03 01:26:28.804 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.deleteById
2025-11-03 01:26:28.806 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.deleteBatchIds
2025-11-03 01:26:28.810 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.update
2025-11-03 01:26:28.812 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.updateById
2025-11-03 01:26:28.813 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectById
2025-11-03 01:26:28.814 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectBatchIds
2025-11-03 01:26:28.817 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectByMap
2025-11-03 01:26:28.821 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectOne
2025-11-03 01:26:28.824 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectCount
2025-11-03 01:26:28.827 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectMaps
2025-11-03 01:26:28.829 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectMapsPage
2025-11-03 01:26:28.831 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectObjs
2025-11-03 01:26:28.834 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectList
2025-11-03 01:26:28.838 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.ContactMapper.selectPage
2025-11-03 01:26:28.838 DEBUG 50642 --- [main] c.b.m.e.s.MybatisSqlSessionFactoryBean   : Parsed mapper file: 'file [/Users/yangyang/Desktop/pro/taihe/taihe_java/aifengshui/backcentral/target/classes/mapper/ContactMapper.xml]'
2025-11-03 01:26:28.851 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectEvaluationsByCondition
2025-11-03 01:26:28.851 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectEvaluationsByMapCondition
2025-11-03 01:26:28.852 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.batchInsertEvaluations
2025-11-03 01:26:28.853 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.batchDeleteEvaluations
2025-11-03 01:26:28.854 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.batchDeleteBySupplierIds
2025-11-03 01:26:28.854 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.calculateAverageScore
2025-11-03 01:26:28.860 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.insert
2025-11-03 01:26:28.863 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.delete
2025-11-03 01:26:28.865 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.deleteByMap
2025-11-03 01:26:28.868 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.deleteById
2025-11-03 01:26:28.870 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.deleteBatchIds
2025-11-03 01:26:28.872 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.update
2025-11-03 01:26:28.875 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.updateById
2025-11-03 01:26:28.875 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectById
2025-11-03 01:26:28.878 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectBatchIds
2025-11-03 01:26:28.881 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectByMap
2025-11-03 01:26:28.884 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectOne
2025-11-03 01:26:28.888 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectCount
2025-11-03 01:26:28.892 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectMaps
2025-11-03 01:26:28.895 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectMapsPage
2025-11-03 01:26:28.899 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectObjs
2025-11-03 01:26:28.905 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectList
2025-11-03 01:26:28.908 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.suppliers.mapper.EvaluationMapper.selectPage
2025-11-03 01:26:28.909 DEBUG 50642 --- [main] c.b.m.e.s.MybatisSqlSessionFactoryBean   : Parsed mapper file: 'file [/Users/yangyang/Desktop/pro/taihe/taihe_java/aifengshui/backcentral/target/classes/mapper/EvaluationMapper.xml]'
2025-11-03 01:26:28.927 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.selectByCondition
2025-11-03 01:26:28.931 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.insertBatch
2025-11-03 01:26:28.934 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.deleteBatchByIds
2025-11-03 01:26:28.935 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.selectByCategoryId
2025-11-03 01:26:28.935 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.selectByBrandId
2025-11-03 01:26:28.936 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.updateSales
2025-11-03 01:26:28.945 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.countByCondition
2025-11-03 01:26:28.947 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.updateByIdSelective
2025-11-03 01:26:28.947 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.selectByStatus
2025-11-03 01:26:28.948 DEBUG 50642 --- [main] c.b.m.core.MybatisConfiguration          : addMappedStatement: com.cn.taihe.back.product.mapper.ProductMapper.updateStatus
